"CountryCode","Country","ItemCode","Item","ElementGroup","ElementCode","Element","Year","Unit","Value","Flag"
"5401","Eastern Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2004","%","1.620","Fc"
"5401","Eastern Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2005","%","1.620","Fc"
"5401","Eastern Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2006","%","1.570","Fc"
"5401","Eastern Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2007","%","48.450","Fc"
"5401","Eastern Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2008","%","60.170","Fc"
"5401","Eastern Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2009","%","93.120","Fc"
"63","Estonia","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1992","%","97.490","Fc"
"63","Estonia","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1993","%","98.860","Fc"
"63","Estonia","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1994","%","97.870","Fc"
"63","Estonia","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1995","%","87.900","Fc"
"63","Estonia","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1996","%","98.550","Fc"
"63","Estonia","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1997","%","101.430","Fc"
"63","Estonia","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1998","%","84.410","Fc"
"63","Estonia","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1999","%","97.870","Fc"
"63","Estonia","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2000","%","101.370","Fc"
"63","Estonia","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2001","%","90.770","Fc"
"63","Estonia","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2002","%","102.770","Fc"
"63","Estonia","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2003","%","97.690","Fc"
"63","Estonia","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2004","%","90.940","Fc"
"63","Estonia","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2005","%","95.380","Fc"
"63","Estonia","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2006","%","97.760","Fc"
"63","Estonia","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2007","%","100.100","Fc"
"63","Estonia","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2008","%","87.330","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1980","%","39.010","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1981","%","48.500","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1982","%","48.230","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1983","%","48.890","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1984","%","46.510","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1985","%","40.380","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1986","%","39.850","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1987","%","40.860","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1988","%","39.940","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1989","%","40.670","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1990","%","74.090","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1991","%","75.640","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1992","%","51.490","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1993","%","53.010","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1994","%","54.310","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1995","%","54.310","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1996","%","55.680","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1997","%","56.510","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1998","%","57.640","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1999","%","59.330","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2000","%","59.380","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2001","%","68.680","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2002","%","61.470","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2003","%","61.350","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2004","%","61.120","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2005","%","60.690","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2006","%","61.490","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2007","%","79.530","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2008","%","83.550","Fc"
"5400","Europe + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2009","%","94.620","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1980","%","39.440","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1981","%","48.830","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1982","%","48.560","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1983","%","49.220","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1984","%","47.620","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1985","%","41.290","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1986","%","40.720","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1987","%","41.260","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1988","%","40.810","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1989","%","41.070","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1990","%","73.480","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1991","%","75.060","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1992","%","74.050","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1993","%","73.010","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1994","%","72.740","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1995","%","73.100","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1996","%","73.940","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1997","%","74.350","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1998","%","74.240","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1999","%","75.580","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2000","%","75.170","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2001","%","77.160","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2002","%","76.220","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2003","%","75.670","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2004","%","75.500","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2005","%","74.570","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2006","%","76.010","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2007","%","93.680","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2008","%","93.790","Fc"
"5706","European Union + (Total)","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2009","%","93.720","Fc"
"67","Finland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1980","%","0.000","Fc"
"67","Finland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1986","%","0.000","Fc"
"67","Finland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1990","%","103.370","Fc"
"67","Finland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1991","%","100.880","Fc"
"67","Finland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1992","%","100.330","Fc"
"67","Finland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1993","%","99.860","Fc"
"67","Finland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1994","%","99.030","Fc"
"67","Finland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1995","%","93.000","Fc"
"67","Finland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1996","%","99.680","Fc"
"67","Finland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1997","%","91.810","Fc"
"67","Finland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1998","%","91.990","Fc"
"67","Finland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1999","%","86.270","Fc"
"67","Finland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2000","%","87.230","Fc"
"67","Finland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2001","%","89.290","Fc"
"67","Finland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2002","%","86.240","Fc"
"67","Finland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2003","%","85.160","Fc"
"67","Finland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2004","%","84.750","Fc"
"67","Finland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2005","%","82.130","Fc"
"67","Finland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2006","%","84.440","Fc"
"67","Finland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2007","%","89.590","Fc"
"67","Finland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2008","%","90.060","Fc"
"67","Finland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2009","%","89.610","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1980","%","97.990","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1981","%","98.060","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1982","%","98.020","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1983","%","98.070","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1984","%","97.850","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1985","%","97.840","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1986","%","97.940","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1987","%","97.760","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1988","%","97.670","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1989","%","97.750","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1990","%","97.640","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1991","%","97.550","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1992","%","97.670","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1993","%","97.610","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1994","%","97.500","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1995","%","97.370","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1996","%","97.110","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1997","%","97.000","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1998","%","96.820","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1999","%","96.810","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2000","%","96.330","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2001","%","96.290","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2002","%","96.190","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2003","%","96.160","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2004","%","95.920","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2005","%","96.040","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2006","%","96.350","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2007","%","96.360","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2008","%","96.150","Fc"
"68","France","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2009","%","96.280","Fc"
"79","Germany","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1990","%","95.480","Fc"
"79","Germany","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1991","%","95.510","Fc"
"79","Germany","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1992","%","95.450","Fc"
"79","Germany","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1993","%","95.340","Fc"
"79","Germany","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1994","%","95.230","Fc"
"79","Germany","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1995","%","94.620","Fc"
"79","Germany","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1996","%","94.480","Fc"
"79","Germany","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1997","%","94.560","Fc"
"79","Germany","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1998","%","94.520","Fc"
"79","Germany","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1999","%","94.550","Fc"
"79","Germany","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2000","%","94.420","Fc"
"79","Germany","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2001","%","94.700","Fc"
"79","Germany","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2002","%","94.580","Fc"
"79","Germany","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2003","%","94.620","Fc"
"79","Germany","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2004","%","94.650","Fc"
"79","Germany","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2005","%","94.700","Fc"
"79","Germany","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2006","%","94.440","Fc"
"79","Germany","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2007","%","94.990","Fc"
"79","Germany","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2008","%","95.030","Fc"
"79","Germany","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2009","%","95.310","Fc"
"97","Hungary","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1999","%","39.740","Fc"
"97","Hungary","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2007","%","99.510","Fc"
"97","Hungary","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2008","%","98.500","Fc"
"97","Hungary","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2009","%","98.490","Fc"
"104","Ireland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1990","%","99.940","Fc"
"104","Ireland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1991","%","99.930","Fc"
"104","Ireland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1992","%","99.940","Fc"
"104","Ireland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1993","%","99.790","Fc"
"104","Ireland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1994","%","99.690","Fc"
"104","Ireland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1995","%","99.680","Fc"
"104","Ireland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1996","%","99.590","Fc"
"104","Ireland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1997","%","99.450","Fc"
"104","Ireland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1998","%","99.290","Fc"
"104","Ireland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1999","%","99.100","Fc"
"104","Ireland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2000","%","98.820","Fc"
"104","Ireland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2001","%","98.630","Fc"
"104","Ireland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2002","%","98.620","Fc"
"104","Ireland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2003","%","98.630","Fc"
"104","Ireland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2004","%","98.610","Fc"
"104","Ireland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2005","%","98.060","Fc"
"104","Ireland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2006","%","98.110","Fc"
"104","Ireland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2007","%","98.130","Fc"
"104","Ireland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2008","%","98.130","Fc"
"104","Ireland","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2009","%","98.190","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1980","%","98.170","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1981","%","98.110","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1982","%","98.010","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1983","%","98.140","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1984","%","97.970","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1985","%","97.930","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1986","%","97.860","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1987","%","97.810","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1988","%","97.760","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1989","%","97.710","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1990","%","97.720","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1991","%","97.640","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1992","%","97.660","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1993","%","97.570","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1994","%","96.930","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1995","%","96.410","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1996","%","95.840","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1997","%","95.430","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1998","%","94.940","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","1999","%","94.670","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2000","%","92.900","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2001","%","92.640","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2002","%","92.780","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2003","%","92.980","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2004","%","93.060","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2005","%","92.980","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2006","%","93.440","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2007","%","94.170","Fc"
"106","Italy","6730","Ammonia (NH3) emissions from agriculture","7203","7203","% of total NH3 emissions from agriculture","2008","%","94.430","Fc"
